,corp_code,corp_name,stock_code,modify_date
99644,01676642,사피엔반도체,452430,20240219
99657,01222867,제테마,216080,20240219
99672,00102432,계룡건설산업,013580,20230329
99673,00165103,푸드웰,005670,20230329
99707,01387164,샤페론,378800,20240222
99727,00146454,일양약품,007570,20230413
99728,01688896,삼성FN리츠,448730,20230413
99731,00548519,큐러블,086460,20240131
99754,00820389,뉴지랩파마,214870,20240102
99755,00217947,신세계건설,034300,20240102
99771,01336373,메드팩토,235980,20240214
99819,00323868,웹케시,053580,20240227
99834,00142713,형지I&C,011080,20240227
99841,01524118,나노팀,417010,20240219
99845,00684802,에이플러스에셋,244920,20240226
99846,01370863,그린리소스,402490,20240226
99924,00103510,인지컨트롤스,023800,20230329
99925,00268002,세종텔레콤,036630,20230329
99926,00121932,미원상사,002840,20230329
99927,00362858,예스24,053280,20230329
99928,00525642,코오롱생명과학,102940,20230329
99929,00134510,세종공업,033530,20230329
99930,00617998,폴라리스세원,234100,20230329
99931,00219486,신세계I&C,035510,20230329
99932,00869272,서전기전,189860,20230329
99933,00241005,코오롱플라스틱,138490,20230329
99934,01010642,지씨셀,144510,20230329
99935,00299002,HL홀딩스,060980,20230329
99936,01078178,RFHIC,218410,20230329
99937,00356370,LG생활건강,051900,20230329
99938,00377610,세아홀딩스,058650,20230329
99977,00535676,테크윙,089030,20240223
99980,00923826,일월지엠엘,178780,20240223
99989,00339072,팬스타엔터프라이즈,054300,20240223
99991,01016479,오로스테크놀로지,322310,20230413
99992,01101722,한송네오텍,226440,20230413
100035,00353610,이니텍,053350,20240119
100036,01099667,에스디생명공학,217480,20240119
100050,00664288,스페이스솔루션,245030,20240214
100097,00886792,루켄테크놀러지스,162120,20240227
100101,01033591,큐알티,405100,20240227
100105,00114686,동구바이오제약,006620,20240227
100126,00164362,행남사,008800,20240227
100180,00115472,미주제강,002670,20240226
100184,01408999,웨이버스,336060,20240226
100197,01110058,바이오인프라,199730,20230329
100198,00795135,코오롱인더,120110,20230329
100199,00878696,에스케이바이오팜,326030,20230329
100200,01267602,제이시스메디칼,287410,20230329
100201,00231901,LB인베스트먼트,309960,20230329
100202,01267170,SK케미칼,285130,20230329
100203,01413371,HLB사이언스,343090,20230329
100253,00831428,옵투스제약,131030,20240223
100260,00155735,피제이전자,006140,20240223
100261,00605522,소룩스,290690,20240223
100265,00111218,KD,044180,20240223
100283,01236532,와이즈버즈,273060,20240221
100285,00181943,에스제이엠홀딩스,025530,20240221
100291,00450339,에스에프씨,112240,20240221
100311,00595191,후성,093370,20240314
100312,00243979,수성웹툰,084180,20240314
100313,01351080,지아이이노베이션,358570,20240314
100338,00820352,파인텍,131760,20240228
100354,00259545,엠에스오토텍,123040,20240221
100358,00120216,KB손해보험,002550,20240221
100371,00136271,신성이엔지,011930,20240222
100372,00560122,한울소재과학,091440,20240222
100373,00426828,케이웨더,068100,20240222
100374,00764807,골프존데카,183410,20240222
100380,00149239,조일알미늄,018470,20240227
100393,01498974,큐리옥스바이오시스템즈,445680,20240227
100431,00173449,블레이드 Ent,044480,20240228
100460,00833064,엠플러스,259630,20240226
100461,01526806,삼기이브이,419050,20240226
100517,01328170,노드메이슨,317860,20230228
100527,01016886,테크엔,308700,20230307
100528,01365038,자람테크놀로지,389020,20230307
100538,01231786,엑스페릭스,317770,20230717
100539,01505450,디비금융제8호기업인수목적,367340,20230717
100543,00470829,한솔인티큐브,070590,20230717
100553,00788773,씨젠,096530,20230414
100578,00612294,피엔티,137400,20230223
100611,01667592,키움제7호스팩,433530,20230223
100622,00264547,KG이니시스,035600,20230324
100623,00104768,가온전선,000500,20230324
100624,00405278,KG모빌리언스,046440,20230324
100625,00118266,DRB동일,004840,20230324
100626,00161116,HL D&I,014790,20230324
100627,00876166,KBG,318000,20230324
100628,00234412,신세계인터내셔날,031430,20230324
100629,01179608,포인트엔지니어링,256630,20230324
100630,00382199,신한지주,055550,20230324
100631,00595182,아톤,158430,20230403
100632,00626464,지엔씨에너지,119850,20230403
100633,00656289,코스맥스엔비티,222040,20230403
100634,00661157,인트로메딕,150840,20230403
100635,00962393,포인트모바일,318020,20230403
100636,01090471,씨아이에스,222080,20230403
100637,01137903,디케이티,290550,20230403
100638,01234507,매일유업,267980,20230403
100639,01274310,이오플로우,294090,20230403
100640,01310773,엔시스,333620,20230403
100641,01442115,소마젠,950200,20230403
100642,01480568,이지바이오,353810,20230403
100703,01175499,위니아에이드,377460,20231010
100704,01569102,라이콤,388790,20231010
100710,00167208,흥아해운,003280,20231010
100715,00756163,볼빅,206950,20231208
100724,01384477,엠에프엠코리아,323230,20231211
100727,00165413,롯데케미칼,011170,20231212
100728,00362122,나래나노텍,137080,20231212
100729,01528141,LS머트리얼즈,417200,20231212
100753,00297961,케이맥,043290,20240129
100762,01335930,티움바이오,321550,20230816
100775,00105961,LG이노텍,011070,20230724
100776,00390408,웨스트라이즈,064090,20230724
100777,01147487,뷰티스킨,406820,20230724
100781,00144021,원풍물산,008290,20230727
100782,01065679,이노인스트루먼트,215790,20230727
100783,00493325,에이엘티,172670,20230727
100784,01706819,유안타제14호스팩,450940,20230727
100798,01705777,엔에이치기업인수목적28호,450410,20231221
100799,00492706,씨싸이트,109670,20231221
100808,00150165,브이티,018290,20230721
100809,00976615,틸론,217880,20230721
100810,00201432,비츠로시스,054220,20230721
100811,00542898,하이소닉,106080,20230721
100812,00477257,지나인제약,078650,20230721
100813,01725577,SK증권제9호스팩,455910,20230721
100832,01113718,올릭스,226950,20230223
100855,00390514,이루온,065440,20230223
100858,00165060,하이록코리아,013030,20230223
100870,00545716,롯데렌탈,089860,20230324
100871,00767460,PI첨단소재,178920,20230324
100872,00972503,일진하이솔루스,271940,20230324
100873,01011872,엔에스엠,238170,20230324
100922,00113207,대한전선,001440,20230518
100923,01047415,정다운,208140,20230518
100924,01205842,HD현대건설기계,267270,20230518
100925,01205514,큐라켐,456190,20230518
100958,00210856,코아스,071950,20231212
100959,00458234,아시아나IDT,267850,20231212
100966,00599595,BGF에코머티리얼즈,126600,20231213
100967,00308559,코디,080530,20231213
100977,00141626,오리엔트바이오,002630,20230524
100980,01258507,롯데웰푸드,280360,20230525
100989,00104573,국일제지,078130,20240130
100990,00861720,이즈미디어,181340,20240130
100991,00972293,파멥신,208340,20240130
100999,00145738,이화전기,024810,20230818
101000,00185505,제일바이오,052670,20230818
101015,01144569,피엔티엠에스,257370,20231018
101022,01114586,셀레믹스,331920,20240108
101030,01428203,케이씨씨글라스,344820,20240109
101037,00526599,덴티움,145720,20240117
101038,01037542,NPX,222160,20240117
101039,01093007,LS에코에너지,229640,20240117
101040,00521433,엔지브이아이,093510,20240117
101048,00265324,CJ ENM,035760,20240116
101112,01423837,모아데이타,288980,20230223
101126,00571298,덕우전자,263600,20230223
101144,00152729,광전자,017900,20230330
101179,00765569,기가비스,420770,20230524
101189,00562360,에코볼트,097780,20230822
101190,00693651,비덴트,121800,20230822
101201,00186799,태웅,044490,20231018
101203,00276083,스카이문스테크놀로지,033790,20231215
101255,00660459,나노씨엠에스,247660,20230926
101283,01383229,저스템,417840,20230803
101303,00442631,태양기계,116100,20230223
101328,00920379,티엘비,356860,20230223
101344,00105165,극동전선,006250,20230223
101358,00375931,인선이엔티,060150,20230223
101385,00113128,대한약품,023910,20230404
101386,00149594,한국캐피탈,023760,20230404
101387,00170026,시공테크,020710,20230404
101388,00155355,풀무원,017810,20230404
101389,00249894,테라젠이텍스,066700,20230404
101390,00607797,엄지하우스,224810,20230404
101391,01187865,앙츠,267810,20230404
101428,01555215,스마트레이더시스템,424960,20230822
101462,00159740,KISCO홀딩스,001940,20231226
101469,00231707,비트컴퓨터,032850,20240108
101470,00360595,현대글로비스,086280,20240108
101471,00296290,키움증권,039490,20240109
101472,00273439,메디아나,041920,20240109
101504,00102751,고려산업,002140,20240206
101505,01796858,신영스팩10호,472220,20240206
101506,00403632,현대퓨처넷,126560,20240206
101507,01540815,스튜디오삼익,415380,20240206
101542,00364403,쏠리드,050890,20231108
101547,01765256,동국씨엠,460850,20230718
101615,00208444,피에스케이홀딩스,031980,20230223
101616,00161860,한성기업,003680,20230223
101623,01237540,이녹스첨단소재,272290,20230223
101651,01596656,메쎄이상,408920,20230404
101679,00939942,포시에스,189690,20230531
101713,00291860,조광ILI,044060,20231031
101714,00480950,이아이디,093230,20231031
101716,01085442,오건에코텍,212310,20240109
101721,00554024,셀트리온헬스케어,091990,20240112
101751,00148531,제이스코홀딩스,023440,20240208
101752,00122472,백광산업,001340,20240208
101753,00428251,현대백화점,069960,20240208
101767,01228515,지오릿에너지,270520,20240208
101772,01508855,블리츠웨이,369370,20240208
101785,00135962,신라교역,004970,20231114
101794,01336461,뉴로메카,348340,20231204
101800,00124780,사조씨푸드,014710,20240118
101801,01575361,세븐브로이맥주,267080,20240117
101808,01015160,와이팜,332570,20240208
101812,00187415,코미팜,041960,20230707
101813,00199252,HLB,028300,20230707
101814,00378220,버킷스튜디오,066410,20230707
101858,00163673,한진중공업홀딩스,003480,20230223
101926,00155276,포스코퓨처엠,003670,20230620
101927,00447609,비에이치,090460,20230620
101930,00106119,금양,001570,20230621
101931,00108940,대성홀딩스,016710,20230621
101932,00445869,유니포인트,121060,20230621
101933,00155319,POSCO홀딩스,005490,20230621
101939,00888347,휴젤,145020,20230915
101942,00651017,나우IB,293580,20230919
101943,01583397,하나금융20호기업인수목적,400560,20230919
101971,00144720,와이투솔루션,011690,20230425
101989,01792791,IBKS제24호스팩,469480,20240201
102062,01671197,SK증권제8호스팩,435870,20230223
102092,00617314,타이거일렉,219130,20230223
102117,00416414,넥스턴바이오,089140,20230223
102121,00939687,동일고무벨트,163560,20230223
102134,01210066,리파인,377450,20230223
102204,01695498,이브이파킹서비스,419700,20230705
102205,00120906,에스아이리소스,065420,20230705
102217,00219848,서희건설,035890,20230809
102228,01256864,에이비엘바이오,298380,20230314
102256,01205709,HD현대,267250,20240130
102281,00568188,마이크로컨텍솔,098120,20230223
102283,00140964,영원무역홀딩스,009970,20230223
102325,01574760,신한제8호스팩,393360,20230223
102327,00311270,원텍,216280,20230223
102335,00110547,넥상스코리아,003050,20230223
102345,01364297,코퍼스코리아,322780,20230223
102387,00254045,우리은행,000030,20230704
102404,00136776,제이준코스메틱,025620,20230824
102405,01579570,시큐레터,418250,20230824
102407,00132637,동원시스템즈,014820,20231101
102408,01416235,고스트스튜디오,950190,20231101
102409,00347734,진양화학,051630,20231101
102410,01199550,HD현대에너지솔루션,322000,20231101
102418,00105280,현대지에프홀딩스,005440,20231109
102419,00407814,CG인바이츠,083790,20231109
102420,01492651,큐로셀,372320,20231109
102439,01701753,유안타제13호스팩,449020,20230228
102540,01671601,카이바이오텍,446600,20230223
102559,00543107,오킨스전자,080580,20230223
102561,00371485,켐트로닉스,089010,20230223
102592,00164830,HD한국조선해양,009540,20230502
102618,00139153,에코플라스틱,038110,20230824
102625,00543204,아이오케이,078860,20230905
102628,01462739,비아이매트릭스,413640,20231109
102629,00923516,메가터치,446540,20231109
102690,00164502,현대공업,170030,20230418
102691,01010110,더블유게임즈,192080,20230418
102692,01189438,HLB바이오스텝,278650,20230418
102693,01190513,명진홀딩스,267060,20230418
102702,01721809,현대그린푸드,453340,20230427
102709,00106669,세아베스틸지주,001430,20230330
102710,00112059,상상인증권,001290,20230330
102711,00131832,SK디스커버리,006120,20230330
102712,00140061,TKG애강,022220,20230330
102713,00156910,SBI인베스트먼트,019550,20230330
102714,00155124,평화홀딩스,010770,20230330
102715,00172945,동일철강,023790,20230330
102716,00160843,DB하이텍,000990,20230330
102717,00162586,한올바이오파마,009420,20230330
102730,00156895,아주IB투자,027360,20230223
102781,00367604,SM Life Design,063440,20230223
102844,00209443,우리금융캐피탈,033660,20230710
102845,00155531,풍산홀딩스,005810,20230711
102846,00103626,한솔피엔에스,010420,20230711
102851,00657002,에이디테크놀로지,200710,20230712
102852,00380429,CMG제약,058820,20230717
102862,00159193,한국전력공사,015760,20230920
102863,01315042,씨유박스,340810,20230920
102864,01430475,코람코라이프인프라리츠,357120,20230920
102865,00138695,뉴아세아,013340,20231114
102866,00131018,서울제약,018680,20231114
102868,01323032,케이카,381970,20231114
102950,00164609,현대미포조선,010620,20230330
102951,00370918,케이디켐,221980,20230330
102952,00173078,명신산업,009900,20230330
102953,00203315,콘텐트리중앙,036420,20230330
102954,00391197,메디프론,065650,20230330
102955,00498001,모베이스,101330,20230330
102956,00209780,케이씨,029460,20230330
102957,00365387,AJ네트웍스,095570,20230330
102958,00526678,동방선기,099410,20230330
102959,00459871,농심홀딩스,072710,20230330
102960,00601988,코난테크놀로지,402030,20230330
102961,00573579,평화산업,090080,20230330
102962,00602136,디와이피엔에프,104460,20230330
102963,00634728,이크레더블,092130,20230330
102964,00861997,인포마크,175140,20230330
102965,00861076,케이탑리츠,145270,20230330
102966,00910840,윈하이텍,192390,20230330
103008,00152589,코리아나,027050,20230223
103024,00562245,태웅로직스,124560,20230223
103092,01480780,NH올원리츠,400760,20230920
103094,00184667,유진기업,023410,20230920
103100,00103635,광림,014200,20230925
103101,00442561,에프알텍,073540,20230925
103152,00109781,대림제지,017650,20230228
103161,01181515,엘앤씨바이오,290650,20230419
103186,00878517,에스케이씨에스,224020,20230330
103187,01067808,넵튠,217270,20230330
103188,01223219,에이에프더블류,312610,20230330
103189,01258428,프레스티지바이오로직스,334970,20230330
103190,01396676,일승,333430,20230330
103191,00361266,코원플레이,056000,20230330
103249,01621280,케이비제21호스팩,424140,20230223
103304,00175623,ES큐브,050120,20230421
103305,00422895,세이브존I&C,067830,20230421
103306,01055317,비엔디생활건강,215050,20230421
103325,01051472,젠큐릭스,229000,20230717
103332,01412822,솔루스첨단소재,336370,20230608
103349,00173591,세원물산,024830,20231129
103350,01326792,비투엔,307870,20231129
103366,00190321,케이티,030200,20240111
103376,01344202,뷰노,338220,20240115
103432,00192499,팜스토리,027710,20230223
103433,00252135,주성엔지니어링,036930,20230223
103451,00776820,영원무역,111770,20230223
103476,00991225,더콘텐츠온,302920,20230223
103502,00599285,서플러스글로벌,140070,20230223
103570,00347716,중앙첨단소재,051980,20230927
103571,01467451,밀리의서재,418470,20230927
103587,00346911,아이톡시,052770,20231129
103593,00261887,티엘아이,062860,20231129
103595,00138367,플레이위드,023770,20231130
103596,00867478,아시아종묘,154030,20231130
103604,00402110,시큐브,131090,20231201
103745,00550994,아이센스,099190,20230223
103757,00666329,코나솔,176590,20230223
103760,01566248,에코프로에이치엔,383310,20230223
103761,01692321,미래에셋비전스팩2호,446190,20230224
103783,00107613,이수페타시스,007660,20230403
103784,00113225,대한제강,084010,20230403
103785,00118451,동일제강,002690,20230403
103786,00117708,리드코프,012700,20230403
103787,00119195,동화약품,000020,20230403
103849,00104856,삼성증권,016360,20231204
103850,00261656,잉크테크,049550,20231204
103851,00139214,삼성화재해상보험,000810,20231204
103852,00961507,케일럼,258610,20231204
103853,00139454,애경산업,018250,20231204
103854,01259056,베스파,299910,20231204
103855,01546101,아이엠티,451220,20231204
103856,01786514,삼성스팩9호,468510,20231204
103858,00407771,듀오백,073190,20231204
103869,00111999,대원제약,003220,20240122
103870,01475609,디앤디플랫폼리츠,377190,20240122
103873,00140779,영보화학,014440,20240123
103874,00656021,BF랩스,139050,20240123
103875,01534522,삼성머스트기업인수목적5호,380320,20240123
103925,00350312,HDC랩스,039570,20230609
103926,01091382,세토피아,222810,20230609
103928,00105138,파라텍,033540,20230612
103929,01187175,라이프사이언스테크놀로지,285770,20230612
103930,01622331,벨로크,424760,20230612
103943,01344831,딥노이드,315640,20230223
103950,00415594,동국S&C,100130,20230223
103977,00922304,아셈스,136410,20230223
103979,00226352,케이엠더블유,032500,20230223
103982,00925587,위드텍,348350,20230223
103998,01394669,누보,332290,20230224
104000,00122825,인스코비,006490,20230313
104001,00545114,랩지노믹스,084650,20230313
104002,00872656,금양그린파워,282720,20230313
104008,00134565,이스타코,015020,20230403
104009,00125822,삼보산업,009620,20230403
104010,00143226,엠투엔,033310,20230403
104011,00144243,유니슨,018000,20230403
104012,00138242,KG모빌리티,003620,20230403
104013,00138792,아시아나항공,020560,20230403
104014,00141477,영흥,012160,20230403
104015,00219361,해성산업,034810,20230403
104016,00228712,동우팜투테이블,088910,20230403
104017,00244561,그래디언트,035080,20230403
104018,00260930,에스엠,041510,20230403
104028,00140858,와이엠,007530,20230426
104083,00501970,퀀타피아,078940,20231205
104084,01781847,교보15호스팩,465320,20231205
104085,01226234,와이바이오로직스,338840,20231205
104118,00585219,세원이앤씨,091090,20240126
104119,00667373,현대힘스,460930,20240126
104140,01186671,바이오시네틱스,281310,20230612
104148,00371740,디스플레이텍,066670,20230711
104176,00136624,신영와코루,005800,20230223
104178,00238977,에스엠화진,134780,20230223
104200,01259232,노바텍,285490,20230223
104215,01670675,유안타제10호스팩,435380,20230223
104218,00124540,대우건설,047040,20230313
104226,01344363,다원넥스뷰,323350,20230314
104231,00193328,수산인더스트리,126720,20230403
104232,00248974,하나제약,293480,20230403
104233,00300557,위니아,071460,20230403
104234,00349097,케이티스카이라이프,053210,20230403
104235,00308896,셀피글로벌,068940,20230403
104236,00671376,티웨이항공,091810,20230403
104237,00364254,알티캐스트,085810,20230403
104238,00403793,바이브컴퍼니,301300,20230403
104239,00409140,이원컴포텍,088290,20230403
104240,00413417,우리손에프앤지,073560,20230403
104241,00525679,차바이오텍,085660,20230403
104242,00344287,HD현대인프라코어,042670,20230426
104243,00296078,APS,054620,20230426
104244,00624518,다산솔루에타,154040,20230426
104245,00624378,마이크로투나노,424980,20230426
104265,00148610,한화투자증권,003530,20230725
104282,00126414,삼성제약,001360,20231005
104292,00116426,코센,009730,20231205
104293,00107987,남해화학,025860,20231205
104294,01068658,디딤이앤에프,217620,20231206
104297,00222213,피케이엘,039870,20231206
